,Symbol,Name,Industry,IndustryCode
2850,RCEL,AVITA Medical Inc,생명과학 및 메디컬 리서치,562020
2851,COFS,ChoiceOne Financial Services Inc,은행,551010
2852,MGAM,Mobile Global Esports Inc,소프트웨어 및 IT서비스,572010
2853,CTRM,Castor Maritime Inc,화물 및 물류 서비스,524050
2854,SEVN,Seven Hills Realty Trust,주택 및 상업용 리츠,601020
2855,FNCB,FNCB Bancorp Inc,은행,551010
2856,IMRX,Immuneering Corp Class A,생명과학 및 메디컬 리서치,562020
2857,PWOD,Penns Woods Bancorp Inc,은행,551010
2858,BSBK,Bogota Financial Corp,은행,551010
2859,LANDO,Gladstone Land 6 00 Cum Redmabe Prf Shs Series B,주택 및 상업용 리츠,601020
2860,ESSCU,East Stone Acquisition Unit,기타 금융업,556010
2861,NUBI,Nubia Brand International Corp Class A,기타 금융업,556010
2862,BNNRU,Banner Acquisition Units,기타 금융업,556010
2863,OHAA,OPY Acquisition I Corp Class A,기타 금융업,556010
2864,SESN,Sesen Bio Inc,생명과학 및 메디컬 리서치,562020
2865,MYMD,MyMD Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2866,NLIT,Northern Lights Acquisition Corp Class A,기타 금융업,556010
2867,KVHI,KVH Industries Inc,커뮤니케이션 및 네트워킹,571020
2868,OVID,Ovid Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2869,LJPC,La Jolla Pharmaceutical Co,생명과학 및 메디컬 리서치,562020
2870,JNCE,Jounce Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2871,BEEM,Beam Global,재생에너지,502010
2872,AACIU,Armada Acquisition I Units,기타 금융업,556010
2873,DKDCA,Data Knights Acquisition Corp Class A,기타 금융업,556010
2874,XBIT,XBiotech Inc,생명과학 및 메디컬 리서치,562020
2875,BLNGU,Belong Acquisition Units,기타 금융업,556010
2876,EVOJ,Evo Acquisition Corp Class A,기타 금융업,556010
2877,HBIO,Harvard Bioscience Inc,헬스케어 장비 및 용품,561010
2878,JAQCU,Jupiter Acquisition Class A Ord Shs,기타 금융업,556010
2879,ASAXU,Astrea Acquisition Units,기타 금융업,556010
2880,PSTX,Poseida Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2881,SJ,Scienjoy Holding Corp Class A,소프트웨어 및 IT서비스,572010
2882,MBTC,Nocturne Acquisition Corp,기타 금융업,556010
2883,CSSE,Chicken Soup for The Soul Entertainment Inc Class A,미디어 및 출판,533020
2884,AREC,American Resources Corp Class A,"건설장비 및 대형차, 기차, 배",521020
2885,WEJO,Wejo Group Ltd,전문 및 상업 서비스,522030
2886,MBCN,Middlefield Banc Corp,은행,551010
2887,TRIT,Triterras Inc Class A,핀테크,573010
2888,GLAQ,Globis Acquisition Corp,기타 금융업,556010
2889,RVSB,Riverview Bancorp Inc,은행,551010
2890,PONO,Pono Capital Corp Class A,기타 금융업,556010
2891,BREZ,Breeze Holdings Acquisition Corp,기타 금융업,556010
2892,ANTX,AN2 Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2893,GAN,Gan Ltd,소프트웨어 및 IT서비스,572010
2894,SMAP,Sportsmap Tech Acquisition Corp,기타 금융업,556010
2895,WAVSU,Western Acquisition Ventures Units,기타 금융업,556010
2896,OCAXU,OCA Acquisition Units,기타 금융업,556010
2897,SPPI,Spectrum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2898,DHAC,Digital Health Acquisition Corp,기타 금융업,556010
2899,LIBY,Liberty Resources Acquisition Corp Class A,기타 금융업,556010
2900,FTII,Futuretech II Acquisition Corp Class A,기타 금융업,556010
2901,SAMAU,Schultze Special Purpose Acquisition II Units,기타 금융업,556010
2902,PEBK,Peoples Bancorp of North Carolina Inc,은행,551010
2903,EVGR,Evergreen Corp Class A,기타 금융업,556010
2904,BBIG,Vinco Ventures Inc,레저 상품,532050
2905,OPINL,Office Properties Income 6 375 Senior Notes due 2050,주택 및 상업용 리츠,601020
2906,OVLY,Oak Valley Bancorp,은행,551010
2907,KYCH,Keyarch Acquisition Corp,기타 금융업,556010
2908,TETE,Technology & Telecommunication Acquisition Corp Class A,기타 금융업,556010
2909,GLLI,Globalink Investment Inc,기타 금융업,556010
2910,PBPB,Potbelly Corp,호텔 및 엔터테인먼트,533010
2911,STTK,Shattuck Labs Inc,생명과학 및 메디컬 리서치,562020
2912,ATY,AcuityAds Holdings Inc,미디어 및 출판,533020
2913,SAGA,Sagaliam Acquisition Corp Class A,기타 금융업,556010
2914,LMST,Limestone Bancorp Inc,은행,551010
2915,DTIL,Precision BioSciences Inc,생명과학 및 메디컬 리서치,562020
2916,ACKIU,Ackrell Spac Partners I Units,기타 금융업,556010
2917,AMCIU,AMCI Acquisition II Units,기타 금융업,556010
2918,ROCG,Roth CH Acquisition IV Co,기타 금융업,556010
2919,GMFI,Aetherium Acquisition Corp Class A,기타 금융업,556010
2920,FLACU,Frazier Lifesciences Acquisition Units,기타 금융업,556010
2921,RWOD,Redwoods Acquisition Corp,기타 금융업,556010
2922,OFS,OFS Capital Corp,다양한 금융서비스,555010
2923,SNFCA,Security National Financial Corp Class A,은행,551010
2924,MSSAU,Metal Sky Star Acquisition Units,기타 금융업,556010
2925,BMAQ,Blockchain Moon Acquisition Corp,기타 금융업,556010
2926,WAVS,Western Acquisition Ventures Corp,기타 금융업,556010
2927,MLACU,Malacca Straits Acq Units,기타 금융업,556010
2928,EDTX,EdtechX Holdings Acquisition Corp II Class A,기타 금융업,556010
2929,ROCL,Roth CH Acquisition V Co,기타 금융업,556010
2930,MITAU,Coliseum Acquisition Units,기타 금융업,556010
2931,SMSI,Smith Micro Software Inc,소프트웨어 및 IT서비스,572010
2932,HYFM,Hydrofarm Holdings Group Inc,"건설장비 및 대형차, 기차, 배",521020
2933,RAMMU,Aries I Acquisition Units,기타 금융업,556010
2934,ALSA,Alpha Star Acquisition Corp,기타 금융업,556010
2935,ALPAU,Alpha Healthcare Acquisition III Units,기타 금융업,556010
2936,APMIU,Axonprime Infrastructure Acquisition Units,기타 금융업,556010
2937,MACA,Moringa Acquisition Corp Class A,기타 금융업,556010
2938,YTRA,Yatra Online Inc,호텔 및 엔터테인먼트,533010
2939,ROSEU,Rose Hill Acquisition Units,기타 금융업,556010
2940,PAVM,PAVmed Inc,헬스케어 장비 및 용품,561010
2941,OXAC,Oxbridge Acquisition Corp Class A,기타 금융업,556010
2942,CAHC,CA Healthcare Acquisition Corp Class A,기타 금융업,556010
2943,HNVR,Hanover Bancorp Inc (MINEOLA),은행,551010
2944,FEXD,Fintech Ecosystem Development Corp Class A,기타 금융업,556010
2945,MSSA,Metal Sky Star Acquisition Corp,기타 금융업,556010
2946,OLITU,OmniLit Acquisition Units,기타 금융업,556010
2947,LIVB,LIV Capital Acquisition Corp II Class A,기타 금융업,556010
2948,GIAC,Gesher I Acquisition Corp Class A,기타 금융업,556010
2949,RFAC,RF Acquisition Corp Class A,기타 금융업,556010
2950,MTRY,Monterey Bio Acquisition Corp,기타 금융업,556010
2951,LVAC,LAVA Medtech Acquisition Corp Class A,기타 금융업,556010
2952,RACYU,Relativity Acquisition Units,기타 금융업,556010
2953,AFAR,Aura FAT Projects Acquisition Corp,기타 금융업,556010
2954,TGVC,TG Venture Acquisition Corp Class A,기타 금융업,556010
2955,FATP,Fat Projects Acquisition Corp Class A,기타 금융업,556010
2956,MBINN,Merchants Bancorp 40 DS Rep Perp Prf Shs Series C,은행,551010
2957,SGIIU,Seaport Global Acquisition Ii Units,기타 금융업,556010
2958,RRGB,Red Robin Gourmet Burgers Inc,호텔 및 엔터테인먼트,533010
2959,EPSN,Epsilon Energy Ltd,오일 및 가스,501020
2960,WINV,WinVest Acquisition Corp,기타 금융업,556010
2961,INTE,Integral Acquisition 1 Corp Class A,기타 금융업,556010
2962,ACEV,ACE Convergence Acquisition Corp Class A,기타 금융업,556010
2963,OVBC,Ohio Valley Banc Corp,은행,551010
2964,MTRX,Matrix Service Co,건설 및 엔지니어링,522010
2965,BCAN,BYND Cannasoft Enterprises Inc,소프트웨어 및 IT서비스,572010
2966,BENE,Benessere Capital Acquisition Corp Class A,기타 금융업,556010
2967,MURFU,Murphy Canyon Acquisition Units,기타 금융업,556010
2968,ORIC,Oric Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2969,NPCE,Neuropace Inc,헬스케어 장비 및 용품,561010
2970,ZIONO,Zions Bancorporation DS Representing 1/40th Floating Rate Non Cum Perpetual,은행,551010
2971,FFNW,First Financial Northwest Inc,은행,551010
2972,PHUN,Phunware Inc,소프트웨어 및 IT서비스,572010
2973,FRAF,Franklin Financial Services Corp,은행,551010
2974,KOPN,Kopin Corp,반도체 및 반도체 장비,571010
2975,CHWAU,CHW Acquisition Units,기타 금융업,556010
2976,SNCR,Synchronoss Technologies Inc,소프트웨어 및 IT서비스,572010
2977,CLOEU,Clover Leaf Capital Units,기타 금융업,556010
2978,FSTX,F-Star Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2979,SGA,Saga Communications Inc Class A,미디어 및 출판,533020
2980,PRAX,Praxis Precision Medicines Inc,생명과학 및 메디컬 리서치,562020
2981,WSTG,Wayside Technology Group Inc,통합 하드웨어 및 소프트웨어,571070
2982,MEOAU,Minority Equality Opportunities Acquisition Units,기타 금융업,556010
2983,CZWI,Citizens Community Bancorp Inc,은행,551010
2984,ETNB,89Bio Inc,생명과학 및 메디컬 리서치,562020
2985,NEOV,NeoVolta Inc,"건설장비 및 대형차, 기차, 배",521020
2986,UONEK,Urban One Inc Class D,미디어 및 출판,533020
2987,GLAQU,Globis Acquisition Units,기타 금융업,556010
2988,CMCTP,Creative Media And Community Trust Pref Shs Series L,주택 및 상업용 리츠,601020
2989,MYNZ,Mainz Biomed BV,헬스케어 업체 및 서비스,561020
2990,REVE,Alpine Acquisition Corp,기타 금융업,556010
2991,CGEN,Compugen Ltd,생명과학 및 메디컬 리서치,562020
2992,AMAOU,American Acquisition Opportunity Units,기타 금융업,556010
2993,MREO,Mereo Biopharma Group PLC ADR,생명과학 및 메디컬 리서치,562020
2994,RNDB,Randolph Bancorp Inc,은행,551010
2995,FCCO,First Community Corp (South Carolina),은행,551010
2996,CTXR,Citius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2997,ENDP,Endo International PLC,제약,562010
2998,ADN,Advent Technologies Holdings Inc Class A,재생에너지,502010
2999,TFFP,TFF Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3000,MILE,Metromile Inc,보험,553010
3001,INZY,Inozyme Pharma Inc,생명과학 및 메디컬 리서치,562020
3002,VRAX,Virax Biolabs Group Ltd,생명과학 및 메디컬 리서치,562020
3003,SHUA,SHUAA Partners Acquisition Corp I Class A,기타 금융업,556010
3004,QRTEB,Qurate Retail Inc Series B,다양한 소매업,534020
3005,JMAC,Maxpro Capital Acquisition Corp Class A,기타 금융업,556010
3006,EML,Eastern Co,"건설장비 및 대형차, 기차, 배",521020
3007,STSA,Satsuma Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3008,GLEE,Gladstone Acquisition Corp Class A,기타 금융업,556010
3009,AEHA,Aesther Healthcare Acquisition Corp Class A,기타 금융업,556010
3010,NCMI,National Cinemedia Inc,미디어 및 출판,533020
3011,CTG,Computer Task Group Inc,소프트웨어 및 IT서비스,572010
3012,SAL,Salisbury Bancorp Inc,은행,551010
3013,ELBM,Electra Battery Materials Corp,메탈&마이닝,512010
3014,ONBPO,Old National Bancorp 40 Depositary Shs Rep 1 Pref Shs Series C,은행,551010
3015,EUCR,Eucrates Biomedical Acquisition Corp.,기타 금융업,556010
3016,FAT,FAT Brands Inc Class A,호텔 및 엔터테인먼트,533010
3017,FXCO,Financial Strategies Acquisition Corp Class A,기타 금융업,556010
3018,EUCRU,Eucrates Biomed Acq Units,기타 금융업,556010
3019,CELC,Celcuity Inc,생명과학 및 메디컬 리서치,562020
3020,HOWL,Werewolf Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3021,AOGO,Arogo Capital Acquisition Corp Class A,기타 금융업,556010
3022,PIRS,Pieris Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3023,LMAO,LMF Acquisition Opportunities Inc Class A,기타 금융업,556010
3024,JYAC,Jiya Acquisition Corp Class A,기타 금융업,556010
3025,TAST,Carrols Restaurant Group Inc,호텔 및 엔터테인먼트,533010
3026,SPOK,Spok Holdings Inc,통신 서비스,574010
3027,SYNL,Synalloy Corp,메탈&마이닝,512010
3028,SLGL,Sol Gel Technologies Ltd,생명과학 및 메디컬 리서치,562020
3029,PBYI,Puma Biotechnology Inc,생명과학 및 메디컬 리서치,562020
3030,ENCP,Energem Corp Class A,기타 금융업,556010
3031,KPLT,Katapult Holdings Inc,소프트웨어 및 IT서비스,572010
3032,GALT,Galectin Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3033,PRTK,Paratek Pharmaceuticals Inc,제약,562010
3034,BRID,Bridgford Foods Corp,식품 및 담배,541020
3035,VSAC,Vision Sensing Acquisition Corp Class A,기타 금융업,556010
3036,OTEC,Oceantech Acquisitions I Corp Class A,기타 금융업,556010
3037,AXDX,Accelerate Diagnostics Inc,헬스케어 장비 및 용품,561010
3038,NMMCU,North Mountain Merger Units,기타 금융업,556010
3039,WTFCM,Wintrust Financial Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,은행,551010
3040,ISO,IsoPlexis Corp,헬스케어 장비 및 용품,561010
3041,CLLS,Cellectis SA ADR,생명과학 및 메디컬 리서치,562020
3042,VIRX,Viracta Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3043,SCPH,scPharmaceuticals Inc,제약,562010
3044,LAB,Standard BioTools Inc,헬스케어 장비 및 용품,561010
3045,SCMAU,Seaport Calibre Materials Acquisition Units,기타 금융업,556010
3046,CNTQU,Chardan NexTech Acquisition 2 Units,기타 금융업,556010
3047,AHAC,Alpha Healthcare Acquisition Corp Class A,기타 금융업,556010
3048,EPIX,ESSA Pharma Inc,생명과학 및 메디컬 리서치,562020
3049,LATGU,LatAmGrowth SPAC Unit,기타 금융업,556010
3050,LIONU,Lionheart III Units,기타 금융업,556010
3051,BWACU,Better World Acquisition Units,기타 금융업,556010
3052,FRLA,Fortune Rise Acquisition Corp Class A,기타 금융업,556010
3053,EBACU,European Biotech Acquisition Units,기타 금융업,556010
3054,VRA,Vera Bradley Inc,섬유 및 의류,532020
3055,ADVM,Adverum Biotechnologies Inc,생명과학 및 메디컬 리서치,562020
3056,EBMT,Eagle Bancorp Montana Inc,은행,551010
3057,BBQ,BBQ Holdings Inc,호텔 및 엔터테인먼트,533010
3058,NBTX,Nanobiotix SA ADR,생명과학 및 메디컬 리서치,562020
3059,BIOR,Biora Therapeutics Inc,헬스케어 장비 및 용품,561010
3060,BANX,ArrowMark Financial Corp,다양한 금융서비스,555010
3061,IGTA,Inception Growth Acquisition Ltd,기타 금융업,556010
3062,BCAB,Bioatla Inc,생명과학 및 메디컬 리서치,562020
3063,BTBT,Bit Digital Inc,핀테크,573010
3064,TRVI,Trevi Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3065,DRIO,DarioHealth Corp,헬스케어 장비 및 용품,561010
3066,ATHA,Athira Pharma Inc,생명과학 및 메디컬 리서치,562020
3067,BFIN,BankFinancial Corp,은행,551010
3068,LGVN,Longeveron Inc Class A,생명과학 및 메디컬 리서치,562020
3069,GREE,Greenidge Generation Holdings Inc Class A,핀테크,573010
3070,FINW,Finwise Bancorp,은행,551010
3071,UNB,Union Bankshares Inc,은행,551010
3072,FRBNU,Forbion European Acquisition Unit,기타 금융업,556010
3073,BENEU,Benessere Capital Acquisition Units,기타 금융업,556010
3074,FTHM,Fathom Holdings Inc,부동산 운영 관리,601010
3075,CCTSU,Cactus Acquisition 1 Units,기타 금융업,556010
3076,LARK,Landmark Bancorp Inc,은행,551010
3077,NYMTN,New York Mortgage Trust 8 00 Fixed Floating Rate Cumulative Redeemable Pref Shs,주택 및 상업용 리츠,601020
3078,FIXX,Homology Medicines Inc,생명과학 및 메디컬 리서치,562020
3079,TMPM,Turmeric Acquisition Corp Class A,기타 금융업,556010
3080,ENOB,Enochian Biosciences Inc,생명과학 및 메디컬 리서치,562020
3081,SHIP,Seanergy Maritime Holdings Corp,화물 및 물류 서비스,524050
3082,NUBIU,Nubia Brand International Units,기타 금융업,556010
3083,VLYPP,Valley National 6 25 Fixed to Floating Rate Non Cumulative Perpetual Pref Shs,은행,551010
3084,AVHI,Achari Ventures Holdings Corp I,기타 금융업,556010
3085,NNBR,NN Inc,"건설장비 및 대형차, 기차, 배",521020
3086,SGHL,Signal Hill Acquisition Corp Class A,기타 금융업,556010
3087,ECBK,ECB Bancorp Inc,은행,551010
3088,OHAAU,Opy Acquisition I Units,기타 금융업,556010
3089,FUNC,First United Corp,은행,551010
3090,DHACU,Digital Health Acquisition Units,기타 금융업,556010
3091,PXLW,Pixelworks Inc,반도체 및 반도체 장비,571010
3092,EMKR,EMCORE Corp,커뮤니케이션 및 네트워킹,571020
3093,NLITU,Northern Lights Acquisition Units,기타 금융업,556010
3094,LHDX,Lucira Health Inc,헬스케어 장비 및 용품,561010
3095,UBFO,United Security Bancshares,은행,551010
3096,XGN,Exagen Inc,헬스케어 업체 및 서비스,561020
3097,GNSS,Genasys Inc,커뮤니케이션 및 네트워킹,571020
3098,CAHCU,Ca Healthcare Acquisition Units,기타 금융업,556010
3099,PDSB,PDS Biotechnology Corp,생명과학 및 메디컬 리서치,562020
3100,OBCI,Ocean Bio-Chem Inc,"개인, 가정 용품 및 서비스",542010
3101,EVOJU,Evo Acquisition Units,기타 금융업,556010
3102,DRRX,DURECT Corp,생명과학 및 메디컬 리서치,562020
3103,TWIN,Twin Disc Inc,"건설장비 및 대형차, 기차, 배",521020
3104,HTLFP,Heartland Finl Usa 400 Depositary Shs Rep 1 Perp Pref Shs Series E,은행,551010
3105,MRAM,Everspin Technologies Inc,반도체 및 반도체 장비,571010
3106,TETEU,Technology And Telecommunication Acquisition Unit,기타 금융업,556010
